44,27,18,14,12,9,5,9,17,15,13,21,40
34,14,21,8,9,7,14,16,7,13,10,15,23
34,27,0,0,0,0,0,0,0,4,0,32,12
32,22,0,0,0,0,6,16,0,176,11,14,24
31,18,0,0,10,88,4,72,0,61,3,17,24
26,26,0,0,4,144,3,76,0,201,0,14,27
21,41,0,72,5,151,8,140,0,135,0,12,31
32,29,0,116,11,124,0,52,4,202,9,19,24
21,50,0,176,16,241,15,220,22,146,7,28,12
26,41,0,176,25,335,38,520,36,224,3,25,10
24,43,17,669,30,577,62,860,20,199,13,21,10
33,21,37,1093,87,1120,101,972,33,113,19,14,9
42,14,44,1041,98,1388,178,1216,51,225,15,16,5
30,16,29,55,44,102,230,69,22,13,18,24,4
37,9,24,32,20,46,319,27,19,29,19,15,20
54,33,37,48,36,25,7463,25,33,30,24,25,40
