1,5,4,3,5,4,3,0,2,4,14,14,64
3,0,0,3,7,4,4,8,5,0,7,19,43
4,11,7,4,3,3,0,0,0,0,0,44,37
8,4,3,0,0,65,5,0,0,0,0,46,25
7,3,4,40,0,0,3,0,0,37,9,38,31
9,4,3,100,0,8,3,0,4,0,4,33,37
13,8,12,44,12,92,6,32,5,40,3,28,38
10,10,5,48,3,120,11,44,22,220,4,24,41
8,10,6,159,2,75,29,171,15,297,18,16,53
20,17,27,147,18,177,39,477,40,215,13,35,35
8,19,18,270,17,217,67,761,40,462,30,39,47
18,27,25,310,20,506,51,1149,50,484,41,31,51
21,22,33,585,48,937,124,1545,75,391,39,25,58
33,26,8,161,63,153,1023,161,72,32,88,36,46
18,27,66,60,21,287,2296,179,30,199,155,38,43
31,22,39,34,44,32,6622,41,45,51,48,60,83
