42,28,29,20,16,14,16,19,15,17,21,23,36
27,19,4,13,10,6,5,6,14,20,14,6,27
21,53,12,0,0,0,0,6,0,0,0,24,31
30,33,8,84,0,0,0,28,0,0,0,11,35
42,49,16,181,4,0,0,19,0,20,0,28,33
43,45,14,130,6,0,0,36,6,104,0,26,42
48,44,21,152,3,0,0,43,3,36,0,40,38
46,37,11,73,4,0,0,64,17,140,0,29,34
49,46,16,131,12,153,13,158,35,132,0,38,35
42,31,26,282,32,460,42,569,20,212,7,34,37
31,46,46,311,30,777,55,865,28,225,0,42,32
36,44,19,481,60,934,126,963,42,341,20,38,37
39,36,35,694,62,993,197,1508,122,475,34,29,46
55,26,18,47,55,94,247,100,59,22,32,18,49
55,20,29,15,26,35,356,34,32,28,31,28,49
92,32,36,46,33,23,7788,58,59,52,54,46,60
