95,75,80,78,75,79,69,61,54,51,45,35,98
63,50,61,35,19,12,21,18,21,19,19,39,86
76,103,0,0,0,0,0,0,2,4,4,85,76
76,71,0,0,0,0,0,0,4,0,3,43,72
73,80,0,0,0,0,0,20,4,0,5,53,65
63,82,0,68,0,0,0,16,7,61,6,49,69
103,69,0,128,6,0,0,13,8,64,9,39,71
103,83,8,176,11,28,11,108,13,149,19,36,72
91,104,11,292,23,110,14,159,5,144,13,38,68
95,90,17,151,9,56,29,364,17,137,17,57,52
102,95,18,245,13,466,35,696,21,94,21,59,59
76,100,40,662,66,1328,69,996,48,165,19,54,51
92,92,38,634,91,1578,165,1101,44,293,40,44,55
95,78,49,41,56,144,205,89,47,21,27,62,53
125,55,55,53,61,87,277,66,62,45,44,45,86
167,97,92,91,91,73,5742,74,86,123,95,93,115
