0.00403677,0.00267786,0.00271783,0.00243805,0.00207834,0.00215827,0.00211831,0.00243805,0.00243805,0.00227818,0.00239808,0.00283773,0.00471623
0.00335731,0.00227818,0.00219824,0.00175859,0.00123901,0.000639488,0.00107914,0.00159872,0.00139888,0.00131894,0.00147882,0.00183853,0.00283773
0.00323741,0.004996,0.000159872,0.000319744,0.000159872,0.000119904,0.000239808,0.000319744,0.000679456,0.00171863,0.00151879,0.00407674,0.00423661
0.00267786,0.00363709,0.000519584,0.0178257,0.000159872,0.00559552,0,0.00463629,0.000799361,0.0351719,0.00155875,0.00255795,0.00379696
0.00231815,0.00359712,0.00147882,0.0218225,0.00039968,0.00883293,0.000919265,0.00735412,0.00127898,0.0393285,0.00291767,0.00235811,0.00455636
0.00319744,0.00279776,0.00239808,0.0235012,0.000479616,0.011311,0.000479616,0.0114708,0.00119904,0.0209432,0.00307754,0.0028777,0.00495603
0.00263789,0.00223821,0.00239808,0.0151878,0.000439648,0.00727418,0.000799361,0.00631495,0.000959233,0.027538,0.00343725,0.0028777,0.00463629
0.00303757,0.0029976,0.00239808,0.00911271,0.000519584,0.00663469,0.000639488,0.00411671,0.000279776,0.0169464,0.00283773,0.00395683,0.00411671
0.00315747,0.00379696,0.00163869,0.00639488,0.000759393,0.00639488,0,0.00159872,0.000959233,0.0156675,0.00139888,0.00463629,0.00463629
0.00315747,0.00531575,0.00107914,0.00131894,0.00039968,0.00647482,0,0.00303757,0.00059952,0.00843325,0.00151879,0.00419664,0.00515588
0.00439648,0.00595524,0.000759393,0,0,0.00203837,0.000319744,0.00275779,0.000239808,0.00367706,0.00171863,0.00479616,0.0047562
0.0048761,0.00411671,0.000959233,0,0,0,7.9936e-05,0.00379696,0,0.000679456,0.00139888,0.00543565,0.00435651
0.00495603,0.00423661,0.000879297,0.00159872,0,0,0,0.0069944,0.000479616,0.000799361,0.00139888,0.00523581,0.00411671
0.00535572,0.00583533,0.000879297,0.000159872,0.000119904,0.000159872,0.000159872,0.000439648,0.000239808,0.000759393,0.000999201,0.00815348,0.00343725
0.00471623,0.00591527,0.00307754,0.00363709,0.00359712,0.00355715,0.00747402,0.00439648,0.00363709,0.00415667,0.00391687,0.0059952,0.00395683
0.00639488,0.0029976,0.00339728,0.00311751,0.00347722,0.00291767,0.208753,0.00319744,0.00423661,0.00335731,0.00343725,0.0039968,0.00719424
