0.00471623,0.00351719,0.00319744,0.0029976,0.00223821,0.00235811,0.00211831,0.00251799,0.00251799,0.00267786,0.00331735,0.00375699,0.00623501
0.00271783,0.00219824,0.00203837,0.0019984,0.000959233,0.000959233,0.00135891,0.00123901,0.00139888,0.00123901,0.00127898,0.0028777,0.00367706
0.00403677,0.00483613,0.00247802,0.00263789,0.00147882,0.00135891,0.000919265,0.00163869,0.00131894,0.0011191,0.00119904,0.00623501,0.00359712
0.00351719,0.00263789,0.00223821,0.0231015,0.000519584,0.0130296,0.000319744,0.0155476,0.00123901,0.0297762,0.00151879,0.00483613,0.0038769
0.00455636,0.00243805,0.00351719,0.0209832,0.00039968,0.00751399,0.000279776,0.00715428,0.00119904,0.0257794,0.00335731,0.00347722,0.00491607
0.00483613,0.00335731,0.00303757,0.0157074,0.000799361,0.00755396,0,0.00279776,0.0011191,0.0157074,0.00251799,0.00367706,0.00535572
0.0039968,0.00415667,0.00247802,0.0231415,0.000799361,0.00207834,0.000519584,0.00223821,0.000239808,0.0155076,0.00311751,0.00435651,0.00535572
0.00363709,0.00411671,0.00315747,0.0151079,0.000439648,0,0,0.00223821,0.000239808,0.0123501,0.00211831,0.00563549,0.00519584
0.00371703,0.00379696,0.00179856,0.00639488,0.000479616,0,0,0.0059952,0.000439648,0.00411671,0.00139888,0.00635492,0.00467626
0.00443645,0.00539568,0.00139888,0.00827338,0,0,0,0.00415667,0.000119904,0.00395683,0.000839329,0.00611511,0.00463629
0.00455636,0.00595524,0.00115907,0.00711431,0,0,0.000159872,0.00479616,0.000159872,0.00351719,0.00103917,0.00583533,0.00515588
0.0047562,0.00547562,0.000919265,0.00639488,0,0,0.000159872,0.00879297,0.000439648,0.000639488,0.000879297,0.00551559,0.00459632
0.00467626,0.00523581,0.00107914,0.00383693,0.000119904,0,0,0.00431655,0.000439648,0.00271783,0.000719424,0.00495603,0.00459632
0.00563549,0.00635492,0.000759393,0.000119904,0.000119904,0,0,0.000239808,0,0,0.000879297,0.00843325,0.004996
0.00611511,0.00615508,0.00459632,0.00419664,0.00347722,0.00323741,0.00759392,0.00343725,0.00423661,0.00375699,0.00411671,0.00603517,0.0048761
0.00779377,0.00431655,0.0038769,0.00331735,0.00379696,0.00307754,0.198042,0.00275779,0.00279776,0.00303757,0.0029976,0.00411671,0.00611511
