131,73,78,59,70,60,68,66,79,93,118,114,223
86,68,61,43,38,37,22,25,40,69,62,93,126
79,130,20,13,9,20,8,0,0,6,22,161,100
67,84,10,140,13,115,11,17,32,548,18,85,92
78,65,10,111,9,29,16,91,38,1123,46,70,109
95,54,23,166,21,73,9,105,29,1030,65,66,116
121,47,38,546,47,37,0,108,7,845,84,62,117
111,65,62,552,14,11,12,201,19,1061,95,101,111
79,88,85,500,18,18,15,263,23,804,64,103,117
74,105,45,230,7,12,5,110,23,199,34,86,121
65,111,41,148,0,0,0,4,4,72,25,102,127
68,112,28,176,0,0,0,0,0,33,26,96,118
64,99,26,28,0,0,0,0,0,54,20,92,118
67,148,30,0,0,0,0,0,0,6,23,138,119
115,112,91,99,83,87,185,77,73,69,66,116,136
145,86,64,72,76,53,5202,53,55,62,73,67,164
