0.000919265,0.000279776,0.000119904,0.00019984,0.000359712,0.000479616,0.000559552,0.000559552,0.000559552,0.00059952,0.000319744,0.000439648,0.000719424
0.000439648,0.000159872,0.000279776,0.000279776,0.000119904,0.000159872,0,0,0,0.000119904,0.000319744,0.000439648,0.000359712
0.000639488,0.000559552,0,0,0,0,0,7.9936e-05,0.000159872,0.000119904,0.000119904,0.000639488,0.000239808
0.000839329,0.000439648,0,0,0,0,0,0.000999201,0.000159872,0,0.00019984,0.000239808,0.000319744
0.00127898,0.000559552,0,0,0,0,0,0.0011191,0,0,0.000159872,0.00019984,0.00039968
0.000839329,0.000759393,0,0,0,0,0,0.0011191,0.00019984,0.00143885,0.000119904,0,0.00059952
0.00103917,0.00119904,0,0,0,0,0,0,0.000279776,0.00511591,0.00039968,3.9968e-05,0.00059952
0.0011191,0.000959233,0.000279776,0.000319744,0,0.00191847,0,0,0.000799361,0.00719424,0.000719424,0.000319744,0.000359712
0.000639488,0.00135891,0.000159872,0.00351719,0.000359712,0.0077538,0,0.000959233,0.000479616,0.0135092,0.000959233,0.000719424,0.000279776
0.000679456,0.00143885,0.000479616,0.00871303,0.00107914,0.0133094,0.00059952,0.00363709,0.00131894,0.0125899,0.00115907,0.00059952,7.9936e-05
0.000999201,0.000959233,0.000559552,0.0123102,0.00183853,0.0394085,0.00263789,0.0152678,0.00215827,0.0354117,0.00147882,0.00107914,0.000359712
0.000999201,0.000799361,0.000679456,0.0221823,0.00235811,0.0595524,0.00263789,0.0252198,0.00283773,0.0465627,0.00259792,0.000719424,0.00059952
0.000839329,0.000839329,0.000639488,0.0271783,0.00367706,0.0551559,0.00571543,0.0603117,0.0047562,0.0441247,0.00235811,0.000639488,0.000719424
0.00155875,0.000279776,0.000559552,0.00155875,0.00155875,0.0047562,0.00911271,0.004996,0.00211831,0.00119904,0.00147882,0.000679456,0.00119904
0.000959233,0.000879297,0.00039968,0.000479616,0.000719424,0.000799361,0.013709,0.00211831,0.00115907,0.000439648,0.000879297,0.00039968,0.00119904
0.000879297,0.000919265,0.00147882,0.00143885,0.00171863,0.00175859,0.31231,0.00167866,0.0019984,0.00223821,0.00227818,0.00211831,0.00243805
