34,16,18,22,19,27,30,22,21,33,44,31,69
16,15,6,5,7,5,12,8,16,7,24,28,50
30,22,0,0,0,0,0,0,0,0,0,72,47
24,26,0,0,0,8,0,0,0,0,0,65,72
15,36,0,0,0,60,0,0,0,0,0,52,80
11,31,0,0,12,124,5,0,0,52,6,62,66
7,40,0,0,0,68,8,0,5,60,7,73,66
12,32,0,38,7,44,3,28,6,56,11,51,60
17,22,9,252,9,92,15,300,7,67,1,61,53
11,16,12,367,22,386,35,377,28,159,3,56,70
10,12,5,534,17,768,62,645,28,193,4,46,54
15,10,22,826,83,1551,105,873,47,398,20,36,58
9,14,43,718,56,1549,160,1206,33,413,16,50,48
10,6,27,20,42,90,247,93,24,28,36,48,51
14,11,24,18,21,29,338,41,33,25,40,19,56
39,25,21,31,37,47,7617,48,71,62,65,63,74
