29,28,19,17,16,16,12,20,23,18,12,19,41
28,22,11,14,13,18,18,4,2,5,11,21,24
40,52,13,0,0,0,0,0,0,0,0,22,28
38,22,7,0,0,12,5,0,0,0,0,19,19
43,25,15,101,4,80,4,0,0,0,0,24,21
60,31,13,159,5,60,3,0,0,0,0,30,14
59,28,12,147,4,52,9,24,0,0,0,29,15
43,30,18,49,2,129,7,104,10,224,11,19,16
39,43,12,4,9,280,20,113,8,193,17,15,19
41,25,15,3,22,533,27,305,26,417,17,11,22
33,38,16,53,20,607,54,809,33,411,30,5,24
22,65,23,367,40,793,83,1192,77,341,40,4,26
32,36,49,832,93,1559,145,1426,52,789,41,5,29
52,32,31,49,66,146,243,126,36,51,26,7,22
72,24,25,30,30,45,352,37,28,31,29,12,24
79,63,76,66,51,54,7680,55,54,48,57,42,68
