132,71,65,53,51,64,61,62,54,57,47,60,105
84,51,63,45,34,23,23,30,23,28,41,46,60
52,81,38,15,5,11,2,16,15,22,43,113,60
59,67,45,349,15,197,14,334,21,372,42,80,70
62,62,51,537,15,25,7,415,32,502,56,59,83
71,55,48,607,18,0,10,381,28,484,91,61,78
81,38,48,559,15,182,5,261,7,376,52,62,76
114,73,81,368,29,212,13,292,28,454,74,82,84
98,83,64,144,10,16,1,281,4,321,43,102,74
88,89,42,327,18,0,10,192,1,282,42,105,88
97,95,37,301,0,0,0,0,0,49,38,83,90
90,112,35,218,4,0,0,0,2,46,39,92,106
91,137,31,193,0,0,0,0,6,12,26,95,116
128,183,23,6,0,0,0,0,0,0,26,147,118
144,162,146,130,86,92,213,113,105,103,89,126,128
203,88,70,57,79,75,5709,91,85,77,87,106,184
