98,57,47,56,50,57,63,52,55,48,52,67,184
62,26,36,21,19,25,14,22,22,26,18,53,144
72,70,49,28,8,16,3,14,5,11,64,60,131
60,47,37,716,30,164,15,394,42,517,56,81,124
57,174,78,702,22,153,6,325,19,546,138,207,110
85,293,296,347,13,113,23,222,30,719,251,288,96
121,138,70,409,16,152,22,194,30,498,110,232,86
130,173,195,547,6,32,6,116,24,263,149,247,93
129,163,59,261,1,20,10,61,8,155,25,144,78
130,66,31,118,16,0,1,25,13,142,26,128,81
122,80,17,31,0,0,0,0,0,76,21,109,105
120,82,23,23,0,0,0,0,4,56,22,125,98
117,130,21,36,0,0,0,0,0,28,22,114,102
147,152,19,6,0,0,0,0,0,0,20,142,112
135,133,91,78,91,90,563,87,85,99,105,149,111
186,74,77,63,51,58,4411,73,76,65,76,88,172
