0,0,-0.5120
0,0,-0.4790
0,0,-0.5245
0,0,-0.6075
0,0,-0.5410
0,0,-0.5085
0,0,-0.6715
0,0,-0.6145
0,0,-0.5380
0,0,-0.5010
0,0,-0.6325
0,0,-0.6275
0,0,-0.5615
0,0,-0.5155
0,0,-0.4950
0,0,-0.6210
0,0,-0.5030
0,0,-0.6780
0,0,-0.6500
0,0,-0.5560
0,0,-0.6470
0,0,-0.5410
0,0,-0.5100
0,0,-0.5075
0,0,-0.5890
0,0,-0.6430
0,0,-0.5280
0,0,-0.4705
0,0,-0.5335
0,0,-0.6005
0,0,-0.5240
0,0,-0.4865
0,0,-0.5260
0,0,-0.5540
0,0,-0.6195
0,0,-0.6000
0,0,-0.5200
0,0,-0.5015
0,0,-0.5105
0,0,-0.7140
0,0,-0.5275
0,0,-0.6395
0,0,-0.6515
0,0,-0.5700
0,0,-0.5690
0,0,-0.6055
0,0,-0.5655
0,0,-0.6420
0,0,-0.5215
0,0,-0.6860
1,0,-0.5795
1,0,-0.5440
1,0,-0.4060
1,0,-0.5170
1,0,-0.5240
1,0,-0.5140
1,0,-0.5590
1,0,-0.6645
1,0,-0.6085
1,0,-0.5160
1,0,-0.5695
1,0,-0.6530
1,0,-0.5520
1,0,-0.5800
1,0,-0.5150
1,0,-0.5935
1,0,-0.5805
1,0,-0.6805
1,0,-0.5860
1,0,-0.6220
1,0,-0.5570
1,0,-0.5440
1,0,-0.4965
1,0,-0.6055
1,0,-0.5260
1,0,-0.5190
1,0,-0.6265
1,0,-0.6045
1,0,-0.5845
1,0,-0.5495
1,0,-0.6785
1,0,-0.5440
1,0,-0.5465
1,0,-0.5720
1,0,-0.5535
1,0,-0.5390
1,0,-0.5250
1,0,-0.6480
1,0,-0.4945
1,0,-0.5050
1,0,-0.5470
1,0,-0.5220
1,0,-0.5490
1,0,-0.6360
1,0,-0.5470
1,0,-0.6085
1,0,-0.6000
1,0,-0.5545
1,0,-0.5425
1,0,-0.5445
2,0,-0.5825
2,0,-0.6505
2,0,-0.5810
2,0,-0.5110
2,0,-0.6300
2,0,-0.5780
2,0,-0.6205
2,0,-0.4940
2,0,-0.5940
2,0,-0.5230
2,0,-0.5205
2,0,-0.6610
2,0,-0.5855
2,0,-0.5975
2,0,-0.6485
2,0,-0.6105
2,0,-0.5290
2,0,-0.6220
2,0,-0.5105
2,0,-0.5555
2,0,-0.5740
2,0,-0.5535
2,0,-0.5270
2,0,-0.5120
2,0,-0.5905
