0,0,-0.5150
0,0,-0.6505
0,0,-0.5755
0,0,-0.5100
0,0,-0.7050
0,0,-0.6030
0,0,-0.5240
0,0,-0.6035
0,0,-0.6320
0,0,-0.5505
0,0,-0.5990
0,0,-0.5710
0,0,-0.4500
0,0,-0.6380
0,0,-0.6640
0,0,-0.6690
0,0,-0.5285
0,0,-0.6425
0,0,-0.4580
0,0,-0.5670
0,0,-0.5200
0,0,-0.6010
0,0,-0.5150
0,0,-0.6645
0,0,-0.6710
0,0,-0.4920
0,0,-0.6610
0,0,-0.4090
0,0,-0.4950
0,0,-0.6590
0,0,-0.5775
0,0,-0.6295
0,0,-0.6410
0,0,-0.6510
0,0,-0.3375
0,0,-0.5810
0,0,-0.6490
0,0,-0.6050
0,0,-0.6610
0,0,-0.6065
0,0,-0.7010
0,0,-0.6040
0,0,-0.6700
0,0,-0.6405
0,0,-0.6880
0,0,-0.5435
0,0,-0.5520
0,0,-0.6585
0,0,-0.6305
0,0,-0.6360
1,0,-0.6070
1,0,-0.5645
1,0,-0.5325
1,0,-0.5145
1,0,-0.6640
1,0,-0.4450
1,0,-0.6410
1,0,-0.6195
1,0,-0.5950
1,0,-0.4325
1,0,-0.6010
1,0,-0.5875
1,0,-0.4950
1,0,-0.6485
1,0,-0.6100
1,0,-0.5925
1,0,-0.6100
1,0,-0.6550
1,0,-0.5330
1,0,-0.6340
1,0,-0.5850
1,0,-0.5410
1,0,-0.6390
1,0,-0.6390
1,0,-0.6035
1,0,-0.6865
1,0,-0.6490
1,0,-0.5875
1,0,-0.6600
1,0,-0.5815
1,0,-0.4595
1,0,-0.5010
1,0,-0.5285
1,0,-0.4540
1,0,-0.6410
1,0,-0.5515
1,0,-0.5865
1,0,-0.4350
1,0,-0.5160
1,0,-0.6785
1,0,-0.5535
1,0,-0.5740
1,0,-0.6420
1,0,-0.5890
1,0,-0.5245
1,0,-0.5500
1,0,-0.5980
1,0,-0.5630
1,0,-0.4955
1,0,-0.5950
2,0,-0.7055
2,0,-0.6375
2,0,-0.4950
2,0,-0.5515
2,0,-0.6240
2,0,-0.6190
2,0,-0.5850
2,0,-0.5160
2,0,-0.5190
2,0,-0.4715
2,0,-0.6820
2,0,-0.6020
2,0,-0.4405
2,0,-0.6250
2,0,-0.5760
2,0,-0.5390
2,0,-0.5645
2,0,-0.4680
2,0,-0.5535
2,0,-0.6110
2,0,-0.3820
2,0,-0.6775
2,0,-0.5345
2,0,-0.4465
2,0,-0.5300
2,0,-0.7000
2,0,-0.6750
2,0,-0.5390
2,0,-0.5255
2,0,-0.5890
2,0,-0.4720
2,0,-0.3985
2,0,-0.6800
2,0,-0.5270
2,0,-0.5150
2,0,-0.6600
2,0,-0.5870
2,0,-0.5485
2,0,-0.5540
2,0,-0.6710
2,0,-0.4390
2,0,-0.5010
2,0,-0.6865
2,0,-0.5515
2,0,-0.6040
2,0,-0.6395
2,0,-0.4990
2,0,-0.6570
2,0,-0.6350
2,0,-0.5960
0,1,-0.6885
2,1,-0.6165
1,1,-0.6085
0,1,-0.6430
2,1,-0.4950
1,1,-0.5780
0,1,-0.5795
2,1,-0.6805
1,1,-0.6030
0,1,-0.6510
2,1,-0.5480
1,1,-0.5340
0,1,-0.5040
1,1,-0.6335
2,1,-0.4750
0,1,-0.4580
1,1,-0.5195
2,1,-0.7065
0,1,-0.6225
1,1,-0.6530
2,1,-0.6670
0,1,-0.6855
1,1,-0.5910
2,1,-0.5285
0,1,-0.6305
1,1,-0.6710
2,1,-0.4305
0,1,-0.6845
1,1,-0.6215
2,1,-0.5715
0,1,-0.6225
1,1,-0.4750
2,1,-0.6040
0,1,-0.5245
1,1,-0.5585
2,1,-0.5470
0,1,-0.6365
1,1,-0.5535
2,1,-0.5440
