0,3.5546
0,3.4229
0,3.2517
0,3.7504
0,3.3242
0,3.3314
0,3.3973
0,3.4205
0,3.7305
0,3.7989
0,3.9149
0,3.4740
0,3.8383
0,3.5000
0,3.4904
0,3.5877
0,3.5973
0,3.3893
0,3.4746
0,3.8554
0,4.2194
0,3.1941
0,3.4143
0,3.9326
0,3.6457
0,3.9078
0,3.7215
0,4.2009
0,3.4337
0,3.4920
0,3.4310
0,4.0799
0,3.4153
0,4.1650
0,3.4205
0,4.0698
0,3.5018
0,3.3201
0,4.0700
0,3.9034
0,3.5795
0,4.1066
0,3.5556
0,3.7150
0,3.6855
0,3.8173
0,3.5858
0,3.9091
0,3.5950
0,3.4874
0,3.0115
0,4.0971
0,3.4581
0,4.1958
0,3.8512
0,4.2038
0,3.6755
0,4.2011
0,3.2029
0,3.5719
0,3.4429
0,3.6265
0,3.4738
0,4.3209
0,3.7346
0,4.0075
0,4.0696
0,3.9662
0,3.7816
0,3.8756
0,3.8138
0,3.4235
0,3.5832
0,4.0472
0,3.1874
0,3.3985
0,3.7289
0,4.2637
0,4.0005
0,3.3819
0,4.2265
0,3.6629
0,4.1848
0,3.3371
0,3.2003
0,3.8279
0,3.5988
0,3.4167
0,4.2784
0,3.7879
0,4.3259
0,3.3633
0,4.1607
0,4.1648
0,3.5761
0,4.1373
0,3.5555
0,3.6332
0,3.4753
0,3.8197
1,3.0620
1,3.2693
1,3.9704
1,3.6345
1,3.6678
1,3.7787
1,3.5207
1,3.2977
1,3.6510
1,3.6202
1,3.4540
1,3.5779
1,3.4446
1,3.4456
1,3.8181
1,3.2354
1,3.3305
1,3.2012
1,3.2561
1,3.4189
1,3.6889
1,3.2769
1,3.4274
1,3.5369
1,3.6943
1,3.7359
1,3.5975
1,3.3823
1,3.6464
1,3.4533
1,3.3924
1,4.1117
1,3.0194
1,3.1895
1,3.8053
1,3.5957
1,3.6100
1,3.5787
1,3.3954
1,3.3083
1,3.4989
1,3.7365
1,3.0455
1,3.3480
1,3.4045
1,3.6661
1,3.5815
1,3.7064
1,3.2545
1,3.6022
1,3.4438
1,3.3315
1,3.7178
1,3.4835
1,3.3974
1,3.3519
1,3.5253
1,3.4343
1,3.6426
1,4.1808
1,3.5604
1,4.0223
1,3.3132
1,3.4740
1,3.8957
1,3.4006
1,3.9544
1,3.7271
1,3.9620
1,4.1007
1,3.1927
1,3.3176
1,3.8483
1,3.4732
1,3.2090
1,3.5449
1,3.4285
1,3.4370
1,3.6359
1,3.5497
1,3.5539
1,3.7550
1,3.6044
1,3.0314
1,3.4094
1,3.6923
1,3.7974
1,3.9634
1,3.5196
1,3.5854
1,3.7101
1,3.6000
1,3.5132
1,3.1914
1,3.2277
1,3.4315
1,3.7869
1,3.4752
1,4.2519
1,3.5921
2,3.5715
2,3.3329
2,3.3580
2,3.3295
2,3.5900
2,3.1278
2,3.2508
2,3.0572
2,3.4768
2,4.2153
2,3.4451
2,3.2105
2,3.6649
2,3.0676
2,3.0928
2,3.5804
2,3.2698
2,3.3539
2,3.5881
2,3.2938
2,3.5703
2,3.0239
2,3.5127
2,3.5913
2,3.5515
2,3.5138
2,3.1223
2,3.1105
2,3.2611
2,3.4898
2,3.1866
2,3.3532
2,4.1739
2,3.5384
2,3.4432
2,3.3860
2,3.4003
2,3.3729
2,3.5532
2,4.1290
2,3.3537
2,3.5192
2,3.3925
2,3.5655
2,3.3974
2,3.2953
2,3.6925
2,3.4007
2,3.1965
2,3.3209
2,3.3237
2,3.0626
2,3.1548
2,3.1876
2,3.6549
2,3.4481
2,3.2751
2,3.4765
2,3.2974
2,3.3205
2,3.1891
2,3.5460
2,3.4586
2,3.1598
2,3.5884
2,3.1663
2,3.5537
2,3.1544
2,3.3402
2,3.5447
2,3.2056
2,3.5205
2,3.0626
2,3.3189
2,3.3310
2,3.4194
2,3.6421
2,3.2258
2,3.3584
2,3.4911
2,3.4362
2,3.5437
2,3.3820
2,3.0198
2,3.2590
2,3.6792
2,3.3110
2,3.0213
2,3.0287
2,3.0174
2,3.6906
2,3.7334
2,3.2451
2,3.3865
2,3.0502
2,3.3209
2,3.4281
2,3.1284
2,3.8892
2,3.3090
3,3.1912
3,3.1457
3,3.7628
3,3.2784
3,3.2461
3,3.2750
3,3.5256
3,3.3017
3,3.0824
3,3.1638
3,3.2475
3,3.4791
3,3.3627
3,3.2323
3,3.3482
3,3.2873
3,3.1247
3,3.1324
3,3.4901
3,3.5125
3,3.0584
3,3.2934
3,3.2005
3,4.0971
3,3.3369
3,3.0195
3,3.3759
3,4.1324
3,3.1632
3,3.1813
3,3.0478
3,3.2756
3,3.1820
3,3.2442
3,3.3053
3,3.0655
3,3.0351
3,3.1073
3,3.3019
3,3.2856
3,3.6130
3,3.0498
3,3.2587
3,3.2454
3,3.0262
3,3.2605
3,3.1460
3,3.2361
3,3.3387
3,3.2131
3,3.2427
3,3.0313
3,4.1432
3,3.1199
3,3.2408
3,3.3203
3,3.2839
3,3.2413
3,3.6864
3,3.1368
3,3.2453
3,3.1271
3,3.0418
3,4.1375
3,3.2775
3,3.5676
3,3.2099
3,3.0627
3,3.4412
3,3.0558
3,3.0156
3,3.1326
3,3.0492
3,3.1430
3,3.0166
3,3.9550
3,3.4014
3,3.0371
3,3.2142
3,3.0626
3,3.0671
3,3.2238
3,3.2821
3,3.5096
3,4.0946
3,3.2603
3,3.0590
3,3.2409
3,3.1180
3,3.2520
3,3.0200
3,3.2061
3,3.4639
3,3.3791
3,3.1998
3,3.0390
3,3.4345
3,3.0775
3,3.0302
3,3.2359
4,3.2562
4,3.0335
4,3.1186
4,3.0309
4,3.4122
4,3.0214
4,3.1153
4,3.2485
4,3.2487
4,3.0212
4,3.0889
4,3.1004
4,3.0182
4,3.2729
4,3.0301
4,3.1205
4,3.3830
4,3.1222
4,3.1606
4,3.0548
4,3.0287
4,3.0788
4,3.0250
4,3.1237
4,3.0372
4,3.1273
4,3.1291
4,3.0992
4,3.0360
4,3.0632
4,3.1462
4,3.4245
4,3.2267
4,3.0643
4,3.0645
4,3.0443
4,3.1373
4,3.0265
4,3.3650
4,3.1778
4,3.0226
4,3.4945
4,3.2078
4,3.0286
4,3.0958
4,3.0213
4,3.0588
4,3.0247
4,3.4947
4,3.0176
4,3.3449
4,3.2031
4,4.1661
4,3.1429
4,3.7183
4,3.2148
4,3.0293
4,3.2093
4,3.0126
4,3.1638
4,3.1197
4,3.0266
4,3.1981
4,3.0467
4,3.0360
4,3.0093
4,3.0110
4,3.0268
4,3.1074
4,3.0131
4,3.0709
4,3.2049
4,3.3467
4,3.0345
4,3.2271
4,3.0412
4,3.0615
4,3.6306
4,3.0888
4,3.0540
4,3.0031
4,3.1525
4,3.3498
4,3.1919
4,3.1680
4,3.1491
4,3.4494
4,3.4529
4,3.0544
4,3.0989
4,3.0991
4,3.1394
4,3.4003
4,3.0572
4,3.0394
4,3.0968
4,3.4465
4,3.2991
4,3.0262
4,3.0891
5,3.2448
5,3.0211
5,3.1163
5,3.0279
5,3.1103
5,3.0235
5,3.2182
5,3.0359
5,3.0281
5,3.1027
5,3.0203
5,3.0529
5,3.0249
5,3.4010
5,3.0398
5,3.0063
5,3.0281
5,3.0193
5,3.0481
5,3.0465
5,3.1024
5,3.0675
5,3.0623
5,3.0334
5,3.0339
5,3.0834
5,3.0283
5,3.0203
5,3.0565
5,3.0238
5,3.1196
5,3.0635
5,3.0204
5,3.0260
5,3.0357
5,3.0364
5,3.1500
5,3.0234
5,3.0525
5,3.2484
5,3.0351
5,3.0249
5,3.0366
5,3.0423
5,3.0388
5,3.0207
5,3.0237
5,3.0257
5,3.0245
5,3.2204
5,3.0602
5,3.2787
5,3.0116
5,3.0260
5,3.0209
5,3.1128
5,3.4134
5,3.0230
5,3.0283
5,3.0661
5,3.1007
5,3.0126
5,3.0256
5,3.0205
5,3.0305
5,3.0100
5,3.0136
5,3.0747
5,3.4096
5,3.0772
5,3.0344
5,3.0147
5,3.0251
5,3.0314
5,3.0197
5,3.0097
5,3.1266
5,3.0303
5,3.0628
5,3.4059
5,3.0218
5,3.0249
5,3.0118
5,3.0222
5,3.0023
5,3.2658
5,3.0161
5,3.0305
5,3.0220
5,3.0340
5,3.0147
5,3.0526
5,3.0392
5,3.0220
5,3.2620
5,3.2281
5,3.0234
5,4.0031
5,3.0177
5,3.0293
6,3.1293
6,4.0005
6,3.0388
6,3.0336
6,3.0235
6,3.0174
6,3.0255
6,3.0256
6,3.0006
6,3.0381
6,3.3899
6,3.0289
6,3.0968
6,3.0287
6,3.0414
6,3.0252
6,3.0402
6,3.0359
6,3.0192
6,2.9993
6,3.0218
6,3.1469
6,3.0200
6,3.0182
6,3.0336
6,3.0068
6,3.0210
6,3.0344
6,3.0238
6,3.0257
6,3.0408
6,3.0234
6,3.0248
6,3.0321
6,3.0459
6,3.0327
6,3.0192
6,3.0252
6,3.0218
6,3.0465
6,3.0376
6,3.0296
6,3.0281
6,3.0286
6,4.0150
6,3.0408
6,3.0252
6,3.0273
6,3.0269
6,3.1207
6,3.0231
6,3.0277
6,3.0223
6,3.1020
6,3.0390
6,3.0390
6,3.0193
6,3.0235
6,3.2220
6,3.0321
6,3.0229
6,3.0127
6,3.1533
6,3.0277
6,3.0357
6,3.0518
6,3.0254
6,3.0320
6,3.0218
6,3.0290
6,3.0244
6,3.0127
6,3.0132
6,3.0257
6,3.0271
6,3.0364
6,3.0309
6,3.0311
6,3.0246
6,3.0416
6,3.0460
6,3.1235
6,3.0330
6,3.0402
6,3.0245
6,3.0250
6,3.4107
6,3.0346
6,3.0382
6,3.0153
6,3.0126
6,3.0288
6,3.0110
6,3.0209
6,3.0165
6,3.0185
6,4.1452
6,3.0270
6,3.0296
6,2.9969
7,3.4205
7,3.0297
7,3.0236
7,3.0349
7,3.0277
7,3.0278
7,3.0357
7,3.0203
7,3.4638
7,3.0245
7,3.0154
7,3.0116
7,3.0268
7,3.0308
7,3.0302
7,3.0294
7,3.0270
7,3.0182
7,3.0172
7,3.0305
7,3.0292
7,3.0307
7,4.1484
7,3.0261
7,3.0260
7,3.0175
7,3.0325
7,3.0218
7,3.2460
7,3.0535
7,3.0370
7,3.0205
7,3.0317
7,3.0336
7,3.0115
7,3.0293
7,3.0308
7,3.0114
7,3.0113
7,3.0204
7,3.0301
7,3.0175
7,3.0104
7,3.0385
7,3.0200
7,3.0043
7,3.0278
7,3.0160
7,3.0365
7,3.0387
7,3.4070
7,3.0205
7,3.0343
7,3.0134
7,3.0395
7,3.0157
7,3.0249
7,3.0071
7,3.0224
7,3.0223
7,3.0356
7,3.0386
7,3.0260
7,3.0217
7,3.0245
7,3.0373
7,3.0375
7,3.0168
7,3.0215
7,3.0307
7,3.0303
7,3.0399
7,3.0265
7,3.0270
7,3.0334
7,3.0041
7,3.0132
7,3.0246
7,3.0277
7,3.0224
7,3.0237
7,3.0312
7,3.0350
7,3.0304
7,3.0400
7,3.0113
7,3.0175
7,3.0237
7,3.0195
7,3.0254
7,3.0284
7,3.0272
7,3.0175
7,3.0389
7,3.0251
7,3.0153
7,3.0264
7,3.0158
7,3.0249
7,3.0193
8,3.0263
8,3.0280
8,3.0220
8,3.0196
8,3.4259
8,3.0281
8,3.0335
8,3.0289
8,3.0436
8,3.1772
8,3.0289
8,3.0184
8,3.0161
8,3.2089
8,3.2669
8,3.0282
8,3.0309
8,3.0278
8,3.0276
8,3.0211
8,3.0239
8,3.1839
8,3.3344
8,3.0288
8,3.0071
8,3.0221
8,3.0501
8,3.0279
8,3.0186
8,3.0120
8,3.0309
8,3.0276
8,3.0185
8,3.0339
8,3.0422
8,3.0066
8,3.0230
8,3.0238
8,3.0286
8,3.0116
8,3.0206
8,3.0204
8,3.3454
8,3.0460
8,3.1606
8,3.0076
8,3.0161
8,3.0201
8,3.0215
8,3.0179
8,3.0275
8,3.0399
8,3.0218
8,3.0462
8,3.0263
8,3.0309
8,3.1488
8,3.0291
8,3.0170
8,3.0165
8,3.0208
8,3.0334
8,3.0390
8,3.2364
8,3.0017
