0,0,-0.4615
0,0,-0.6140
0,0,-0.6450
0,0,-0.6680
0,0,-0.3560
0,0,-0.6000
0,0,-0.6540
0,0,-0.6335
0,0,-0.4470
0,0,-0.5310
0,0,-0.6550
0,0,-0.5995
0,0,-0.6230
0,0,-0.6585
0,0,-0.5765
0,0,-0.5880
0,0,-0.4465
0,0,-0.4945
0,0,-0.6040
0,0,-0.5310
0,0,-0.5695
0,0,-0.6195
0,0,-0.6385
0,0,-0.5865
0,0,-0.6040
0,0,-0.6230
0,0,-0.5775
0,0,-0.6825
0,0,-0.5905
0,0,-0.6680
0,0,-0.6665
0,0,-0.6955
0,0,-0.6740
0,0,-0.4185
0,0,-0.5460
0,0,-0.5935
0,0,-0.4355
0,0,-0.6515
0,0,-0.5910
0,0,-0.6515
0,0,-0.6870
0,0,-0.5815
0,0,-0.5110
0,0,-0.6165
0,0,-0.6940
0,0,-0.4810
0,0,-0.5985
0,0,-0.6640
0,0,-0.6450
0,0,-0.6405
1,0,-0.5405
1,0,-0.6660
1,0,-0.5715
1,0,-0.6405
1,0,-0.6490
1,0,-0.5310
1,0,-0.4465
1,0,-0.5830
1,0,-0.6800
1,0,-0.6420
1,0,-0.5915
1,0,-0.5460
1,0,-0.6155
1,0,-0.6700
1,0,-0.6085
1,0,-0.7065
1,0,-0.6155
1,0,-0.6155
1,0,-0.5830
1,0,-0.5845
1,0,-0.6315
1,0,-0.5540
1,0,-0.5045
1,0,-0.5400
1,0,-0.6500
1,0,-0.5985
1,0,-0.6355
1,0,-0.5980
1,0,-0.5865
1,0,-0.6250
1,0,-0.3860
1,0,-0.6370
1,0,-0.6315
1,0,-0.5000
1,0,-0.5530
1,0,-0.6035
1,0,-0.5960
1,0,-0.4340
1,0,-0.5980
1,0,-0.5985
1,0,-0.4810
1,0,-0.6090
1,0,-0.6750
1,0,-0.5955
1,0,-0.6005
1,0,-0.5950
1,0,-0.6735
1,0,-0.5790
1,0,-0.4180
1,0,-0.6300
2,0,-0.6225
2,0,-0.5685
2,0,-0.6060
2,0,-0.6550
2,0,-0.5835
2,0,-0.5975
2,0,-0.6390
2,0,-0.6180
2,0,-0.4300
2,0,-0.5860
2,0,-0.5805
2,0,-0.6030
2,0,-0.6080
2,0,-0.5775
2,0,-0.6275
2,0,-0.5845
2,0,-0.5565
2,0,-0.6110
2,0,-0.6045
2,0,-0.6140
2,0,-0.6540
2,0,-0.6395
2,0,-0.6320
2,0,-0.6840
2,0,-0.6130
2,0,-0.4225
2,0,-0.6610
2,0,-0.6585
2,0,-0.6035
2,0,-0.6545
2,0,-0.5400
2,0,-0.5970
2,0,-0.4655
2,0,-0.5275
2,0,-0.5865
2,0,-0.5480
2,0,-0.6085
2,0,-0.6315
2,0,-0.5340
2,0,-0.5840
2,0,-0.6855
2,0,-0.6985
2,0,-0.6425
2,0,-0.5885
2,0,-0.7110
2,0,-0.5865
2,0,-0.4650
2,0,-0.6930
2,0,-0.5950
2,0,-0.6040
0,1,-0.6310
2,1,-0.6630
1,1,-0.5365
0,1,-0.6860
2,1,-0.6705
1,1,-0.6700
0,1,-0.6230
2,1,-0.5595
1,1,-0.5335
0,1,-0.6790
