0.00460539,0.00258741,0.00251748,0.00254745,0.00230769,0.00203796,0.00174825,0.00167832,0.00157842,0.00145854,0.00130869,0.00158841,0.00368631
0.00278721,0.00174825,0.00176823,0.00113886,0.00146853,0.00142857,0.00132867,0.00141858,0.00141858,0.00124875,0.00140859,0.0014985,0.00258741
0.00260739,0.00335664,0.000909091,0.00050949,0.000599401,0.00175824,0.00130869,0.00102897,0.000929071,0.00115884,0.00123876,0.00318681,0.0024975
0.00288711,0.00238761,0.00044955,0.00528472,0.000879121,0.0195505,0.000689311,0.00642358,0.00044955,0.00906094,0.000809191,0.00196803,0.00271728
0.00294705,0.0024975,0.00040959,0.00874126,0.000999001,0.0148551,0.000709291,0.0062038,0.000569431,0.0113187,0.00100899,0.00190809,0.00264735
0.00284715,0.00282717,0.000849151,0.00983017,0.00045954,0.00683317,0.00024975,0.00421578,0.0003996,0.0151948,0.00181818,0.00181818,0.00281718
0.00306693,0.00253746,0.000789211,0.0107493,0.00023976,0.00412587,0.00028971,0.00342657,0.00016983,0.0106494,0.00141858,0.00241758,0.00246753
0.0033966,0.00234765,0.00155844,0.0135165,0.00043956,0.0022977,0.00025974,0.00243756,0.00021978,0.00853147,0.0012987,0.00291708,0.00223776
0.00330669,0.00305694,0.00177822,0.0156743,0.000609391,0.00368631,0.00028971,0.00635365,0.00014985,0.00632368,0.00147852,0.00340659,0.00236763
0.00323676,0.00348651,0.00135864,0.0161738,0.00030969,0.0017982,0.00050949,0.0113387,0.00048951,0.00645355,0.00130869,0.00340659,0.001998
0.00378621,0.0040959,0.00118881,0.0142757,0.00036963,0.00486514,0.00116883,0.0171129,0.000739261,0.00842158,0.00141858,0.00332667,0.0024975
0.00388611,0.00427572,0.000949051,0.0112088,0.000779221,0.0137363,0.00158841,0.0232168,0.00125874,0.0143956,0.0014985,0.00275724,0.00287712
0.00404595,0.00443556,0.000979021,0.0113287,0.000859141,0.0160939,0.0024975,0.0436464,0.00257742,0.0256244,0.00187812,0.00292707,0.00316683
0.00493506,0.00585415,0.00130869,0.000939061,0.000749251,0.000939061,0.00227772,0.00475524,0.00164835,0.00162837,0.0027972,0.003996,0.00320679
0.00568432,0.00526474,0.00318681,0.00278721,0.00252747,0.00260739,0.00856144,0.00428571,0.00266733,0.00255744,0.00237762,0.00295704,0.002997
0.00771229,0.00320679,0.0027972,0.00243756,0.00217782,0.00206793,0.198192,0.00262737,0.00257742,0.00258741,0.00287712,0.00278721,0.00402597
