503,337,309,258,234,210,183,201,209,180,175,192,445
331,173,130,107,255,512,241,138,115,129,156,183,314
301,362,99,117,134,467,148,107,77,77,81,360,272
333,286,76,754,46,990,90,921,49,754,89,231,258
321,285,98,1181,55,454,29,924,43,982,184,647,281
308,289,75,931,32,303,23,588,47,1211,516,461,288
334,286,108,835,69,353,40,406,53,1025,221,684,279
323,463,148,1574,57,366,19,391,9,672,115,261,283
331,1069,747,1954,42,344,30,335,11,463,137,278,303
379,609,189,1370,47,368,21,662,26,797,127,282,303
393,332,112,906,34,907,72,1061,33,947,133,315,315
381,355,66,656,65,1630,118,1656,114,1725,174,303,308
399,398,60,482,52,1395,206,2959,129,1521,151,362,294
496,610,75,34,37,49,261,1236,176,106,177,436,256
497,507,301,298,267,243,3785,1165,398,260,281,321,285
639,293,310,298,285,270,17333,259,223,245,257,314,445
