0.00442557,0.00255744,0.00244755,0.00225774,0.0020979,0.00198801,0.00188811,0.0017982,0.00184815,0.00167832,0.0018981,0.00200799,0.00403596
0.00286713,0.00176823,0.00136863,0.000609391,0.000959041,0.00444555,0.00361638,0.000839161,0.000889111,0.00113886,0.00123876,0.00156843,0.0024975
0.00263736,0.00295704,0.0002997,0.00035964,0.00034965,0.00354645,0.000829171,0.00100899,0.000859141,0.000949051,0.00113886,0.00304695,0.00288711
0.00280719,0.00250749,0.000609391,0.00873127,0.00025974,0.00862138,0.000619381,0.00982018,0.00026973,0.00766234,0.000639361,0.00236763,0.00248751
0.00294705,0.00287712,0.00045954,0.0107692,0.00032967,0.00291708,0.0002997,0.00723277,0.00038961,0.0101299,0.000739261,0.00320679,0.00247752
0.00287712,0.00273726,0.0004995,0.00842158,0.00010989,0.00121878,0.00018981,0.00531469,0.00036963,0.00751249,0.00494506,0.00803197,0.00262737
0.0030969,0.00215784,0.000579421,0.00727273,0.000529471,0.00341658,0.00023976,0.00328671,0.00042957,0.00852148,0.00150849,0.0051049,0.00272727
0.00280719,0.00496503,0.00161838,0.00925075,0.000619381,0.00554446,0.00037962,0.00537463,0.000549451,0.00949051,0.00110889,0.00220779,0.00260739
0.00295704,0.00686314,0.00961039,0.0119481,0.00036963,0.00368631,0.0002997,0.00501498,0.000559441,0.00791209,0.000899101,0.00247752,0.00270729
0.00345654,0.00774226,0.0014985,0.0125075,0.00045954,0.00226773,0.00046953,0.00434565,0.00048951,0.00556444,0.00105894,0.00238761,0.00255744
0.0036963,0.00330669,0.00122877,0.0103397,0.000659341,0.00643357,0.00051948,0.01005,0.000909091,0.012018,0.00135864,0.00260739,0.00273726
0.00438561,0.0028971,0.00138861,0.00914086,0.00040959,0.0132567,0.00133866,0.0221079,0.00121878,0.0133766,0.00113886,0.0028971,0.00264735
0.003996,0.00323676,0.00140859,0.00982018,0.000679321,0.0198402,0.00264735,0.0347253,0.00206793,0.017023,0.0012987,0.00281718,0.00307692
0.00503496,0.00536464,0.00167832,0.000879121,0.000679321,0.00138861,0.00281718,0.0178222,0.00435564,0.00124875,0.00142857,0.00422577,0.00315684
0.00480519,0.00492507,0.00223776,0.00224775,0.00228771,0.00230769,0.0431469,0.0136464,0.00576424,0.00270729,0.00262737,0.00301698,0.00293706
0.00673327,0.00335664,0.00298701,0.00265734,0.00257742,0.00214785,0.183846,0.0024975,0.00287712,0.00292707,0.00334665,0.0035964,0.00486514
