0.76625
0.79500
0.75125
0.76125
0.76375
0.76000
0.81250
0.75250
0.77625
0.80000
0.77875
0.76250
0.76625
0.84250
0.75875
0.83500
0.79000
0.88750
0.78125
0.78250
0.83125
0.85000
0.80250
0.83375
0.71625
0.81375
0.85000
0.76250
0.74500
0.75000
0.78250
0.66125
0.78875
0.70125
0.76875
0.72625
0.80375
0.79375
0.87500
0.73625
0.82875
0.75250
0.75125
0.80625
0.78125
0.73000
0.85875
0.82750
0.69750
0.70875
0.72125
0.80250
0.79250
0.82250
0.78500
0.69000
0.71375
0.66625
0.78000
0.73625
0.87250
0.84875
0.74500
0.81125
0.92250
0.79250
0.67750
0.78125
0.81500
0.70375
0.74125
0.73500
0.85250
0.70500
0.70000
0.78000
0.84750
0.78500
0.81125
0.75625
0.66125
0.76875
0.81000
0.74125
0.80000
0.80750
0.76250
0.79500
0.80625
0.74000
0.80375
0.85750
0.77625
0.76250
0.85625
0.74625
0.89625
0.73125
0.80750
0.86375
