0,0,-0.4955
0,0,-0.5550
0,0,-0.6325
0,0,-0.5835
0,0,-0.4990
0,0,-0.5995
0,0,-0.5325
0,0,-0.6515
0,0,-0.5475
0,0,-0.4450
0,0,-0.5790
0,0,-0.5405
0,0,-0.5965
0,0,-0.6095
0,0,-0.5200
0,0,-0.5710
0,0,-0.6365
0,0,-0.6820
0,0,-0.5885
0,0,-0.5155
0,0,-0.6245
0,0,-0.5370
0,0,-0.5780
0,0,-0.4430
0,0,-0.6540
0,0,-0.5360
0,0,-0.6250
0,0,-0.5615
0,0,-0.6025
0,0,-0.4270
0,0,-0.6470
0,0,-0.6150
0,0,-0.5525
0,0,-0.6360
0,0,-0.4885
0,0,-0.6160
0,0,-0.5535
0,0,-0.5745
0,0,-0.6065
0,0,-0.6350
0,0,-0.5600
0,0,-0.6030
0,0,-0.5710
0,0,-0.5220
0,0,-0.6135
0,0,-0.5630
0,0,-0.5330
0,0,-0.6550
0,0,-0.6920
0,0,-0.6480
1,0,-0.5785
1,0,-0.5395
1,0,-0.5670
1,0,-0.4525
1,0,-0.6030
1,0,-0.5885
1,0,-0.6760
1,0,-0.5050
1,0,-0.6825
1,0,-0.4995
1,0,-0.5330
1,0,-0.5955
1,0,-0.5810
1,0,-0.4895
1,0,-0.5130
1,0,-0.6065
1,0,-0.5385
1,0,-0.5645
1,0,-0.3955
1,0,-0.4930
1,0,-0.6145
1,0,-0.6560
1,0,-0.5690
1,0,-0.6675
1,0,-0.5760
1,0,-0.6770
1,0,-0.5230
1,0,-0.5260
1,0,-0.5475
1,0,-0.4985
1,0,-0.5330
1,0,-0.5360
1,0,-0.5825
1,0,-0.6195
1,0,-0.6095
1,0,-0.5685
1,0,-0.5370
1,0,-0.5895
1,0,-0.5820
1,0,-0.5705
1,0,-0.5620
1,0,-0.5210
1,0,-0.5495
1,0,-0.5455
1,0,-0.6205
1,0,-0.6460
1,0,-0.6020
1,0,-0.6085
1,0,-0.5405
1,0,-0.5610
2,0,-0.6640
2,0,-0.6085
2,0,-0.6015
2,0,-0.6070
2,0,-0.6255
2,0,-0.5280
2,0,-0.5715
2,0,-0.6990
2,0,-0.5090
2,0,-0.5535
2,0,-0.5855
2,0,-0.4385
2,0,-0.5830
2,0,-0.6295
